"gene_patient_celltype","d0","d1","d2","d5","d9","d15"
"AC073842.2_gz_CD4memoryactivatedT",0,0,0,0.0146614312414819,0.0120121282786683,0.016914494921019
"PWP1_ev_γδTcells",0.241769536204842,0.259686822659196,0.437259497850574,0,0,0
"AL359546.1_im_CD8cytotoxicT",0,0,0.00195805667071293,0,0,0
"ADGRL2_rs_CD4naiveT",0,0.00229179463995742,0,0,0,0
"SLC9B1_rs_γδTcells",0.0227923855295735,0.0290607968230802,0,0,0,0
"ZNF793_ec_CD8effectormemoryT",0,0,0.0199943241821328,0,0,0
"AL359643.2_at_CIKcells",0,0,0,0.00541302218459743,0.00172490070807283,0.00285414554581721
"AL121897.1_ev_CD4cytotoxicT",0,0,0.000341195964728916,0,0,0
"AC036176.1_ec_Neutrophils",0,0,0,0,0,0
"AC010872.2_em_Bcells",0,0,0,0,0,0
"PTPRJ_at_PlasmacytoidDC",0.955691214389524,0.641940951719745,1.03271848490376,1.33961970036878,2.59098504056639,0
"AC005479.1_gz_CD4cytotoxicT",0,0,0,0,0,0
"AP001468.1_gz_Monocytes",0.00186989244967124,0,0,0,0,0
"NDUFS4_rs_CD8effectormemoryT",0,0,0.423757753365098,0.416999050391035,0,0
"AC069421.3_ev_CD4memoryT",0,0,0,0,0,0
"AL359881.2_em_CIKcells",0,0,0,0,0,0
"WDFY4_im_Monocytes",0.188222273023185,0,0,0,0,0
"GLRX2_rs_PlasmacytoidDC",0.0573923748922419,0.0986964540221662,0.0800374310234942,0,0,0
"COLEC11_im_CD4memoryT",0.00185714160198429,0.00132262814248604,0,0,0,0
"SP1_sz_CD8cytotoxicT",0,0,0.146237399672058,0,0,0
"SIRPG_gz_PlasmacytoidDC",0,0,0,0.367055927149069,0,0
"SHB_gz_γδTcells",0.00187750363506147,0.00254232316670342,0,0,0,0
"MIR4500HG_gz_CIKcells",0,0,0,0.0143800826333043,0,0
"CCDC78_im_CD8naiveactivatedT",0,0,0,0,0.00248048986044498,0
"MRC1_ev_CyclingCD8memoryactivatedT",0,0,0,0,0.00088607748766127,0
"OR2M4_em_NK3adaptive/terminallymature",0,0,0,0,0,0
"BPHL_sz_CD8effectormemoryT",0,0,0.0265367889983259,0,0,0
"LINC01297_ev_CD8naiveT",0,0,0,0,0,0
"CD5L_gz_γδTcells",0,0,0,0,0,0
"CASP1_rs_CD4memoryactivatedT",0.373435653302725,0,0.219143893973984,0.0652112076672304,0.139806112554295,0.154024374289574
"AC108134.4_gz_Monocytes",0,0,0,0,0,0
"AC022498.1_rs_CD4naiveT",0,0.000665236016805341,0,0,0,0
"AC089983.2_em_PlasmacytoidDC",0,0,0,0,0,0
"AC068533.3_ev_CD8naiveactivatedT",0,0,0,0,0.0794666100881495,0.0707382416305093
"MAGI1-IT1_ev_CD4memoryT",0,0,0,0,0,0
"AC012339.1_gz_Neutrophils",0,0,0,0,0,0
"AC098820.2_ec_NK2/NKintermediate",0,0,0,0,0,0
"MTMR8_ev_CD4cytotoxicT",0,0,0.0840088655462183,0.104582289101972,0.380613457106893,0
"LINC02605_at_CD4naiveT",0,0,0,0,0,0
"AC090115.1_im_MyeloidDC",0,0.00445612875842485,0.00630658973618668,0,0,0
"OIP5_at_Monocytes",0.0072127769279591,0,0,0,0,0
"TXNDC12-AS1_ec_CD4naiveT",0,0,0,0,0,0
"AC092723.3_gz_CD4memoryT",0,0,0,0,0,0
"AL035446.1_at_CD4cytotoxicT",0,0,0,0,0,0
"AP001961.1_im_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"ADAM17_im_Monocytes",0.524098184606342,0,0,0,0,0
"PRICKLE4_ec_CD8memoryactivatedT",0,0,0,0,0,0
"BGN_em_NK1",0,0,0,0,0,0
"AC091973.1_ev_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"ZSWIM7_ev_Monocytes",0.347705972078051,0,0,0,0,0
"VPS25_ev_NK2/NKintermediate",0,0,0.199101278138287,0.733266296787906,0,0
"PPM1A_ec_CD8memoryactivatedT",0,0,0,0.0568592016895136,0.217034252834486,0.245575585332223
"LINC02768_gz_CD4naiveT",0,0.00157564333521721,0,0,0,0
"POGZ_em_CD8cytotoxicT",0,0,0.201714923196428,0.234209136665939,0,0
"AC073342.1_at_Monocytes",0.0532890121942547,0,0,0,0,0
"AL135791.1_ev_MyeloidDC",0,0,0.00883840623588985,0,0,0
"DCTN2_ev_MyeloidDC",0,0.283242660097399,0.311015550712623,0,0,0
"AC069544.1_gz_NK1",0.00839272293037413,0.0111482410546413,0,0,0,0
"CCNG2_ev_CyclingCD8T",0,0,0,0.0484246095527186,0.15104344025966,0.290664677229378
"AL354949.1_em_CD8naiveT",0,0,0,0,0,0
"LINC01606_at_CD4memoryT",0,0,0,0,0,0
"TMEM184A_rs_NK1",0.00187877414773738,0.0121630831275102,0,0,0,0
"AL136981.3_em_CyclingCD8T",0,0,0,0,0,0
"TSGA13_at_CyclingCD8T",0,0,0,0,0,0
"LINC00905_rs_CD4cytotoxicT",0,0,0,0,0,0
"AC015726.2_sz_CyclingCD8memoryactivatedT",0,0,0,0,0.000680572184129217,0
"AC027237.2_im_PlasmacytoidDC",0,0.0199309192036101,0.0100115319752675,0,0,0
"FDXR_ec_CD4memoryactivatedT",0,0,0,0.0403147489266285,0.0506048992997931,0.041648222917334
"AOX1_ev_CD4memoryT",0,0,0,0,0,0
"LINC02299_em_CD8memoryactivatedT",0,0,0,0,0,0
"ST3GAL3_im_CD8effectormemoryT",0,0,0.175240653623829,0,0,0
"LINC01770_ec_NK3adaptive/terminallymature",0,0,0,0,0,0
"ZFP14_im_CD4memoryT",0.0460264793987806,0.114268516400721,0,0,0.622744717518084,0
"AL353697.1_sz_NK3adaptive/terminallymature",0,0,0,0.00900906046704194,0,0
"AC009411.1_rs_CD4memoryT",0,0,0,0,0,0
"EIF3CL_gz_Neutrophils",0,0.0390342636936939,0,0,0,0
"PRRT4_rs_CyclingCD8T",0,0,0,0.000707064353662124,0,0
"ZNF362_at_NK2/NKintermediate",0,0,0.0206733522757522,0,0,0
"SORD_em_CD4memoryactivatedT",0,0.0422017745895801,0,0.0222903477170123,0.0158153044581224,0.0225643211688045
"C2orf16_im_Monocytes",0,0,0,0,0,0
"SYNPR-AS1_ec_PlasmacytoidDC",0,0,0,0,0,0
"AP003032.2_em_CD8naiveactivatedT",0,0,0,0,0,0
"OGFRP1_sz_CD4memoryactivatedT",0,0,0,0.00111994700413938,0.00724222180444536,0.00754508816000433
"AL121906.1_at_CD4memoryT",0,0,0,0,0,0
"U62317.1_ec_CD4cytotoxicT",0,0,0.00174554875758005,0,0,0
"AC008534.1_ev_Bcells",0,0,0,0,0,0
"AL136097.2_em_CyclingCD8memoryactivatedT",0,0,0,0,0.000932471105364759,0.00173111799621813
"AC022509.1_em_CIKcells",0,0,0,0,0,0
"AL157769.1_ec_CD8naiveT",0,0,0,0,0,0
"PGLYRP3_em_Monocytes",0,0,0,0,0,0
"TMEM186_sz_CD4memoryT",0.0188448156038032,0.0387166506959942,0,0,0,0
"RAX2_em_CD4memoryT",0,0,0,0,0,0
"AC104462.1_gz_CD8effectormemoryT",0,0,0,0,0,0
"EXT2_em_CD4cytotoxicT",0,0.116686877229248,0.140388331982296,0.15967089964922,0,0
"AC006972.1_rs_CD8naiveT",0,0,0,0,0,0
"DPEP2NB_gz_Neutrophils",0,0,0,0,0,0
"PIK3R6_ev_CD4memoryT",0.00387640908356164,0,0,0,0,0
"AC008083.2_im_CD4naiveT",0.0396130749009628,0.0371809793579526,0,0,0,0
"ABCC3_at_CD4memoryactivatedT",0,0,0,0,0,0
"AC005006.1_rs_CIKcells",0,0,0,0,0,0
"ZNF597_gz_CD4naiveT",0.00783423026560819,0.00612601552077264,0,0,0,0
"AC012378.2_rs_CD8naiveactivatedT",0,0,0,0,0,0
"TRAJ5_sz_NK2/NKintermediate",0,0,0,0,0,0
"DVL2_ec_Neutrophils",0.0147987499938126,0,0,0,0,0
"AL731568.1_sz_MyeloidDC",0,0,0,0,0,0
"LINC02705_rs_CD8cytotoxicT",0,0,0,0,0,0
"DPM2_at_CD8naiveactivatedT",0,0,0,0.0899154573596945,0.0804438395697561,0.0993978726224714
"AC093496.1_rs_NK2/NKintermediate",0,0,0,0,0,0
"AC133644.2_rs_CD4memoryactivatedT",0,0,0.333446117314048,0.472863881044328,0.225607748795868,0.183146816869423
"KLF14_im_Bcells",0,0,0,0,0,0
"RAPGEFL1_rs_CD8memoryactivatedT",0,0,0,0,0.0182768294144501,0.00544086108438265
"CCDC68_rs_CD8effectormemoryT",0,0,0.000577001152229094,0,0,0
"AC004797.1_sz_NK3adaptive/terminallymature",0.297002364923459,0,0,0.15555407905653,0.226789789552482,0.435588101620201
"ADAM22_im_CD4naiveT",0.0156878881426093,0.0244216954445257,0,0,0,0
"FAM66D_ev_CD8naiveactivatedT",0,0,0,0,0,0.000412158167284496
"TCF20_em_MyeloidDC",0,0.240790890642896,0.218457476247696,0,0,0
"GNG12-AS1_sz_NK3adaptive/terminallymature",0,0,0,0,0,0
"AC004585.1_at_NK1",0.0567900061331984,0,0,0,0,0
"OTOG_at_MyeloidDC",0,0,0,0,0,0
"AC139426.2_rs_CD8effectormemoryT",0,0,0,0,0,0
"AC087294.1_rs_CIKcells",0,0,0,0,0,0.0198235793131872
"AL135785.1_ev_NK1",0,0,0,0,0,0
"SLC30A1_at_CD4memoryactivatedT",0,0,0,0.0184940254500681,0.0164356347438331,0.0174980555038394
"MSANTD3_im_CD8effectormemoryT",0,0,0.101395835077239,0,0,0
"PRKACB_im_CD4memoryT",0.317223122014193,0.485260683164516,0,0,0.891634260021648,0.116246706247423
"AC002074.2_ev_CD4memoryT",0,0,0,0,0,0
"TKTL2_im_CD4memoryactivatedT",0,0,0,0,0,0
"SPATA48_em_CD8naiveT",0,0.00282167667290389,0,0,0,0
"AC107023.1_gz_Neutrophils",0,0,0,0,0,0
"TBRG4_gz_NK3adaptive/terminallymature",0,0,0.278292710489575,0.251161986939,0.174584423090105,0.130193698733277
"OR1B1_ev_NK2/NKintermediate",0,0,0,0,0,0
"LINC02446_em_CIKcells",0.494197243720386,0.844204740301193,0,0.0493856113259527,0.530107321456054,1.11308957577066
"AC096711.2_ev_Bcells",0.0153580515521987,0.023965037433253,0.00327374667933384,0.00317880035571635,0,0
"DOP1B_ec_NK1",0.116539458240662,0.0872655614529799,0.196124193481951,0.144749846021057,0.407906321318966,0
"DNAJC25_ev_MyeloidDC",0,0.0721690904430238,0.0874457888721688,0,0,0
"LINC00556_gz_CD4memoryactivatedT",0,0,0,0,0,0
"AP001468.1_ec_Neutrophils",0,0,0,0,0,0
"AC005293.1_at_CD4memoryT",0,0,0,0,0,0
"LINC01127_ev_Bcells",0,0,0,0,0,0
"AL161729.2_ec_Bcells",0,0,0,0,0,0
"MAPK3_gz_Monocytes",0.136236405507271,0,0,0,0,0
"IGKV1-12_rs_NK3adaptive/terminallymature",0,0,0,0,0,0
"AC027808.2_ev_NK2/NKintermediate",0,0,0.00204732732473561,0,0,0
"AP003774.2_ev_MyeloidDC",0,0.0053663608847951,0.00826771174488517,0,0,0
"AL353152.2_sz_Bcells",0,0,0,0.00925474772312902,0,0
"NAT16_im_CD4memoryT",0,0,0,0,0,0
"AC062032.1_rs_γδTcells",0,0,0,0,0,0
"AL035420.1_rs_Neutrophils",0,0,0,0,0,0
"AL356608.3_rs_CD4cytotoxicT",0,0,0.00175498942651167,0,0,0
"POLN_sz_MyeloidDC",0,0,0.00566626194421931,0,0,0
"AL049835.1_gz_CD4cytotoxicT",0,0,0.000636097060680793,0,0,0
"MIRLET7BHG_im_MyeloidDC",0,0.041025155153702,0.0230169147250567,0,0,0
"TRAJ34_im_NK2/NKintermediate",0,0,0,0,0,0
"DDX42_em_CD8effectormemoryT",0,0.346473620270642,0.397891112674685,0.407060964788806,0,0
"AC092115.3_ev_CD4naiveT",0.00252398326065459,0.0151357951596184,0,0,0,0
"DCAF4_ec_CD8memoryactivatedT",0,0,0,0,0.0590982252997888,0.0349733145650143
"SPATA17_ec_NK1",0,0.00207457436155833,0,0,0,0
"SUGP1_rs_γδTcells",0.0611894526151768,0.0874593480454786,0,0,0,0
"MAP4K1_ev_PlasmacytoidDC",0.134764956010855,0.137137081952065,0.032649812059014,0,0.511948138316187,0
"SGF29_sz_CD4cytotoxicT",0,0.335561423891404,0.122299367226251,0.275797814664053,0,0
"THRA_ev_CIKcells",0,0,0,0.158623595038803,0.0652730607378363,0.0657946419192019
"Z94057.1_em_CD4cytotoxicT",0,0,0,0,0,0
"AC010105.1_rs_NK2/NKintermediate",0,0,0,0,0,0
"BIRC3_ev_MyeloidDC",0,0.738546838477505,0.845093136259843,0,0,0
"HEXD-IT1_ec_CD8cytotoxicT",0,0,0.0116786749597684,0,0,0
"AL451070.1_at_Bcells",0.0177683691589096,0.026543532672543,0.0242044686907275,0.0077215837048884,0.0177130056786399,0
"TSPAN5_em_MyeloidDC",0,0,0.183411019345193,0,0,0
"SLC28A2_sz_CyclingCD8memoryactivatedT",0,0,0,0.00387125996217673,0.0016295175657936,0.00241408129531148
"EIF1AD_im_Monocytes",0.0490980715968204,0,0,0,0,0
"CDX1_rs_Monocytes",0,0,0,0,0,0
"CCDC86_ev_Bcells",0,0.0184384424378169,0.0447472155577672,0.0930479800234902,0,0
"IGHV3-11_at_MyeloidDC",0,0,0,0,0,0
"DTYMK_em_CD4naiveT",0.0894941953022003,0.0824722732683018,0.119262490957061,0,0,0
"AL353804.1_sz_CIKcells",0,0,0,0,0,0
"LGALS9C_im_CD4memoryactivatedT",0,0,0,0.00339382246128419,0.0023641381783988,0
"RNF213_ec_MyeloidDC",0,2.81804942227117,1.90202521108588,2.99630245317601,0,0
"AC020661.3_gz_PlasmacytoidDC",0,0.0452250338580936,0,0,0,0
"ADGRG1_ev_CD4memoryT",0.00245407518605767,0.0110408614048207,0,0,0,0
"TATDN2_sz_Bcells",0.0199542699828211,0.0424225526437398,0.0722526610943538,0.075339741316166,0,0
"AC036222.2_em_CD8naiveT",0,0,0,0,0,0
"MID1IP1-AS1_sz_NK3adaptive/terminallymature",0,0,0,0.00295099903439851,0,0
"TBL2_im_CD8effectormemoryT",0,0.167238219692188,0.0753167182191102,0,0,0
"NOG_at_Bcells",0,0.00215187381810564,0,0,0,0
"TMEM25_ev_CD4cytotoxicT",0,0.0979218188026728,0.036688148759996,0.0693395776501256,0,0
"LINC01653_ev_CD8cytotoxicT",0,0,0,0,0,0
"TRIM9_sz_CD4memoryT",0.00371132163610881,0,0,0,0,0
"LINC02445_ec_CD4cytotoxicT",0,0,0,0,0,0
"AC023469.2_ev_CD8cytotoxicT",0,0,0,0,0,0
"LINC02508_sz_CIKcells",0,0,0,0,0,0
"PEX13_ec_NK2/NKintermediate",0,0,0.155897522598719,0.468978013005153,0,0
"AL353796.2_rs_CD8cytotoxicT",0,0,0.00355369324405053,0,0,0
"PRKY_ec_CIKcells",0,0,0,0,0.00595274684872197,0.00154603040357241
"AC069437.1_im_CD8effectormemoryT",0,0,0,0,0,0
"AC011824.2_em_NK1",0,0,0,0,0,0
"AC243964.3_gz_CD8cytotoxicT",0,0,0.0109092817441392,0,0,0
"AC103858.3_em_Neutrophils",0,0,0,0,0,0
"AC007405.1_im_CD8naiveactivatedT",0,0,0,0,0.00134708915011317,0.00086364145976354
"CDC42EP1_ev_CD8memoryactivatedT",0,0,0,0,0,0
"AP001471.1_ev_NK2/NKintermediate",0,0,0,0,0,0
"ACE2_ev_NK1",0,0,0,0,0,0
"SPDYE3_sz_Monocytes",0.0130445530812861,0,0,0,0,0
"AC012442.2_sz_CD4cytotoxicT",0,0,0.00483215680518619,0,0,0
"MIR4500HG_im_CD4memoryactivatedT",0,0,0,0,0,0
"AL691403.1_at_γδTcells",0.00415888344509784,0.00480140035496499,0,0.0294577613887343,0,0
"AL160411.1_ec_CD8cytotoxicT",0,0,0,0,0,0
"SH3PXD2A_gz_NK2/NKintermediate",0,0,0.00254847065391003,0.0178496763524224,0,0
"LINC01013_im_Neutrophils",0,0,0,0,0,0
"DPF1_em_CyclingCD8memoryactivatedT",0,0,0,0,0.000306108520231509,0.000778769098530217
"CHAT_ev_CyclingCD8T",0,0,0,0.00019954431213114,0,0
"AC004522.5_at_γδTcells",0,0.00378930862100144,0,0,0,0
"SLC66A2_rs_MyeloidDC",0,0.394388802530432,0.218200049164543,0,0,0
"AC023813.4_sz_CD4naiveT",0,0,0,0,0,0
"CCDC114_sz_CD4memoryactivatedT",0,0,0,0,0.00132057518131575,0.00304778760860326
"NDUFAF3_sz_Neutrophils",0.0518892756009613,0,0,0,0,0
"AC007422.1_rs_CD4cytotoxicT",0,0,0,0,0,0
"AC096970.1_rs_Monocytes",0,0,0,0,0,0
"TCTA_ev_CD8cytotoxicT",0,0,0.0594548252250886,0,0,0
"AC006141.1_sz_CD8cytotoxicT",0,0,0.0496314093091818,0,0,0
"MARCH2_im_CyclingCD8T",0,0,0.0273487454366784,0.0896543511314004,0.111042081911753,0
"AP001439.1_rs_CyclingCD8T",0,0,0,0.00851200313271613,0.00649452821344791,0
"AL390242.1_im_NK1",0.00516744507307617,0.0172550068904448,0,0,0,0
"LINC00271_ev_CD4cytotoxicT",0,0,0.00847755555919738,0.0120804003138101,0,0
"AXL_ev_Neutrophils",0,0,0,0,0,0
"LCORL_em_CD8naiveT",0.182199105461496,0.289293836793623,0.340643578676299,0,0,0
"BHMT2_at_MyeloidDC",0,0,0.00095307589666299,0,0,0
"PROSER2-AS1_rs_Bcells",0,0.00111027503109875,0,0,0,0
"DNAH5_gz_γδTcells",0,0,0,0,0,0
"DNAJA2_gz_CyclingCD8memoryactivatedT",0.578769752445029,0.657775012051986,1.40333331289906,0.525973971623313,0.572501044513196,0.475762671917183
"LINC02603_im_CD8cytotoxicT",0,0,0.00978305871965105,0,0,0
"VWA5A_at_NK2/NKintermediate",0,0.157630406033821,0.0100379027959764,0,0,0
"TRMT13_at_CIKcells",0.221937967927573,0,0,0.159199167908847,0.155625490654295,0.13576133797617
"AP001961.1_ev_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"BEST4_gz_CIKcells",0,0,0,0,0,0.00239229881617138
"PIK3R4_ev_CyclingCD8T",0,0,0,0.140771050030249,0.127166248118034,0.0817208820390714
"HMX1_rs_CD4memoryactivatedT",0,0,0,0,0,0
"NPHP4_rs_CD8naiveactivatedT",0,0,0,0.0355195883828208,0.0297328394729562,0.0178066606765257
"IGKV3-11_em_Neutrophils",0,0,0,0,0,0
"LRTM2_em_PlasmacytoidDC",0,0,0,0,0,0
"AP001625.3_em_PlasmacytoidDC",0,0,0,0,0,0
"AC092100.1_im_MyeloidDC",0,0,0.00259244547926099,0,0,0
"AL359878.2_ev_CIKcells",0,0,0,0,0,0
"ANKRD49_at_CD8memoryactivatedT",0,0,0,0.199637507644367,0.234215108890913,0.183374077098785
"OSBPL5_sz_PlasmacytoidDC",0.077461651850262,0.0410429904447281,0.0696034942436987,0,0,0
"AC091057.3_em_CD4cytotoxicT",0,0,0.000801835584995164,0,0,0
"AC067863.1_em_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"AC096570.2_gz_NK3adaptive/terminallymature",0,0,0,0,0,0
"AL160412.1_gz_CD8memoryactivatedT",0,0,0,0,0,0
"RIPPLY1_gz_CD8effectormemoryT",0,0,0,0,0,0
"ENAM_sz_CD4cytotoxicT",0,0,0,0,0,0
"DUSP11_rs_CD8effectormemoryT",0,0,0.192374787807132,0.0889699149677069,0,0
"AC005695.3_rs_CD8memoryactivatedT",0,0,0,0,0,0
"MATN1-AS1_em_CD4naiveT",0.00861971322232431,0.0224244825250921,0.0197709110288084,0,0,0
"LINC02229_ec_MyeloidDC",0,0,0,0,0,0
"LINC01613_at_CIKcells",0,0,0,0,0,0
"PNPT1_em_CD4memoryactivatedT",0.161846021344682,0.208041582505873,0,0.236749980581247,0.159242653045141,0.160921315219165
"AL590708.1_gz_CyclingCD8T",0,0,0,0.000507969947833292,0,0
"AC087893.2_at_NK2/NKintermediate",0,0,0,0,0,0
"LINC02013_at_CD8memoryactivatedT",0,0,0,0,0,0
"SYTL4_im_PlasmacytoidDC",0.342984509697475,0.0547457168070681,0.0415128673714385,0,0,0
"MT-CO1_gz_NK3adaptive/terminallymature",4.31076182434572,0,4.13174791702322,3.80618147011893,3.74206754858338,3.92343637268917
"PDE12_ec_NK1",0.064020649006744,0.0958923645407949,0.240133926148804,0.0412408659442281,0,0
"AC011290.1_sz_CD4memoryT",0,0,0,0,0,0
"AC007066.3_at_CyclingCD8memoryactivatedT",0,0,0,0,0,0.000467606126704263
"AP000763.4_em_CyclingCD8T",0,0,0,0.00109937852100543,0.000504086285388349,0
"AC010325.1_im_γδTcells",0,0,0,0,0,0
"HEXA_gz_CyclingCD8memoryactivatedT",0.458657705307128,0,0.704538678846041,0.304505266401999,0.259555946122871,0.276084202272828
"PLCH2_ev_CD4cytotoxicT",0,0,0.00141354048864751,0,0,0
"CFAP53_em_NK3adaptive/terminallymature",0,0,0,0.0055708365035247,0.00161570815811397,0.00849860174434615
"AP003498.2_rs_NK1",0,0,0,0,0,0
"EPB41L3_ec_CD8naiveactivatedT",0,0,0,0.00363391307618304,0,0
"DDX39B_im_NK2/NKintermediate",0,0.340440429893377,0.398372949682544,0.32227393272383,0,0
"MED16_at_NK3adaptive/terminallymature",0,0,0,0.109552902290371,0.0912482894507158,0.110336366786053
"AL137009.1_ec_Bcells",0.0376268791082447,0.0653013008388286,0.0634828565496232,0.0683288998605436,0.0540773872584823,0
"AC006146.1_rs_CD4naiveT",0,0,0,0,0,0
"CAMK1D_gz_CD8naiveT",0.275046354823303,0.30173980156802,0,0,0,0
"C4orf19_em_CD4memoryactivatedT",0.0418086803339515,0,0,0.0763406073443374,0.0512616403461579,0.0318123162379017
"KRT7_em_CyclingCD8T",0,0,0.107456179990002,0.0687511671744535,0.08635667157705,0.0660905051654858
"INTS10_ec_CD8memoryactivatedT",0,0,0,0.255388096964063,0.270569666800127,0.226817523229704
"HAS1_at_PlasmacytoidDC",0,0,0,0,0,0
"WTIP_ec_CD4cytotoxicT",0,0,0.00199647138744453,0,0,0
"HNF4G_sz_MyeloidDC",0,0,0,0,0,0
"TTC39A-AS1_im_Neutrophils",0,0,0,0,0,0
"BIN1_ev_CD8naiveT",0.381359895074905,0.231123975074203,0,0,0,0
"PPP4R1-AS1_at_Monocytes",0.00209099216100217,0,0,0,0,0
"NCOA7-AS1_gz_CyclingCD8memoryactivatedT",0,0,0,0.0168315536409087,0.00929662398154566,0.0178186915491439
"AC026746.1_rs_CD4cytotoxicT",0,0,0,0,0,0
"BANF2_gz_CD8cytotoxicT",0,0,0,0,0,0
"LINC01503_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0.000215028754010724
"AC016821.1_im_NK2/NKintermediate",0,0.148341201535861,0,0,0,0
"LINC00575_ec_Neutrophils",0,0,0,0,0,0
"MEIS3_at_CD8memoryactivatedT",0,0,0,0,0,0
"AL157396.1_im_CD8memoryactivatedT",0,0,0,0,0,0
"KCNJ3_em_CD4memoryactivatedT",0,0,0,0,0,0
"IQCE_gz_CD4memoryactivatedT",0.0227232366925824,0,0.606409127903768,0.0398334035675685,0.046923659082613,0.0491990340014808
"RBM18_rs_PlasmacytoidDC",0.0924178398126067,0.135876328426832,0.127347400964364,0,0,0
"FITM2_im_CD4cytotoxicT",0,0,0.0292177034198199,0,0,0
"VTI1B_ev_CyclingCD8T",0.757055833913537,0,0.406984980549558,0.563230644100963,0.346005169233996,0.464265580342031
"RXRA_em_NK3adaptive/terminallymature",0,0,0,0.0146919938702953,0.00344352518704843,0.0337067480231699
"GPR139_at_NK1",0,0,0,0,0,0
"AL158212.2_ec_CD8memoryactivatedT",0,0,0,0,0,0
"TRAV41_gz_CD8effectormemoryT",0,0,0.0021307540565099,0,0,0
"ADGRD2_ev_CD4memoryactivatedT",0,0,0,0,0,0
"AC022113.1_ev_Bcells",0,0,0,0,0,0
"SP100_rs_CD4naiveT",0.64281658814786,1.0512085590399,1.00654266925921,1.4244495020193,2.35084388048972,0.349684008842762
"ARMH4_rs_PlasmacytoidDC",0.158846510498135,0.184745725518281,0.160628140859832,0,0,0
"MSANTD1_sz_CIKcells",0,0,0,0,0,0
"CD24_gz_CD8memoryactivatedT",0,0,0,0,0.000868482707892826,0
"NRBP1_gz_CD8memoryactivatedT",0.126032943327454,0,0,0.455812568886311,0.296889437445917,0.244972163280067
"EPDR1_rs_MyeloidDC",0,0.0354655960961183,0.0100294645258486,0,0,0
"Z95118.2_sz_CyclingCD8T",0,0,0,0.000133238127230976,0.00482660558049074,0
"TMEM25_sz_NK2/NKintermediate",0,0,0.0148216871458789,0,0,0
"CDHR2_em_CD8naiveT",0.0048120383117509,0.00603330074151501,0,0,0,0
"PLK3_ev_CyclingCD8T",0,0,0.3166616184389,0.056858212232275,0.10710498566907,0.0325353662337939
"SGPL1_ec_CyclingCD8T",0,0,0.0230664284855623,0.0974077397047509,0.0925269384325752,0.0422413496144865
"TBL3_em_CyclingCD8memoryactivatedT",0,0,0.26545586124925,0.111739667902004,0.0638438425811636,0.0607805982144801
"AC096675.1_em_CD4cytotoxicT",0,0,0,0,0,0
"LINC01729_em_NK2/NKintermediate",0,0,0,0,0,0
"AC008738.5_im_CD8naiveactivatedT",0,0,0,0,0,0
"MEIOB_at_MyeloidDC",0,0.00494903140518541,0,0,0,0
"AC008764.8_sz_CyclingCD8memoryactivatedT",0.126616493625805,0,0,0.0167803742417846,0.0197870137318354,0.0148839406591329
"Z80897.2_ev_CyclingCD8T",0,0,0,0,0,0
"AC104809.1_gz_Neutrophils",0,0,0,0,0,0
"AL357507.1_rs_NK2/NKintermediate",0,0,0,0,0,0
"SPINK5_ec_PlasmacytoidDC",0,0,0,0.0902500426981972,0,0
"CUTA_em_Bcells",0.57475405162326,0.364590422483597,0.419460436510692,0.538566555648224,0.858130628708473,0
"NETO2_ev_CD8memoryactivatedT",0,0,0,0,0.0637189689262294,0.0508423037145581
"AL358176.4_ec_CD4memoryactivatedT",0,0,0,0,0,0
"AL353138.1_at_NK2/NKintermediate",0,0,0,0,0,0
"ZNF500_rs_CIKcells",0,0,0,0,0.022576862838737,0.0267487561491435
"MMP23B_em_CyclingCD8memoryactivatedT",0,0,0,0.0819223406807194,0.00108670501293248,0.00147600968589223
"BDNF_im_CD8naiveactivatedT",0,0,0,0,0,0.000593284981064354
"CLK4_ev_PlasmacytoidDC",0.225892291710409,0.179260522796326,0.138426269180893,0,0,0
"AP001178.1_ev_CD4cytotoxicT",0,0,0,0,0,0
"TGFBR3L_rs_Bcells",0,0.00133409393525946,0.00646167840426759,0.00556747992311329,0.104925203990337,0
"COIL_gz_Neutrophils",0.0934793964337156,0.0390342636936939,0,0,0,0
"AC092802.2_ev_CD4memoryT",0.00185660105211677,0.00481408173922487,0,0,0,0
"APBA2_im_CD8naiveT",0.361140384896836,0.341675414213247,0,0,0,0
"AL592148.3_ec_MyeloidDC",0,0,0.00180577603773863,0,0,0
"AC022144.1_em_PlasmacytoidDC",0,0,0,0,0,0
"ELOVL7_em_MyeloidDC",0,0.0167804463756374,0.100845158885894,0,0,0
"TEFM_gz_Monocytes",0.102674548251983,0,0,0,0,0
"AURKA_at_Bcells",0.0102892606101299,0.0182664982613564,0.0459335054422881,0.220477975749523,0.240844648960428,0.126478447516954
"AC024559.2_im_CD4memoryT",0,0,0,0,0,0
"AC104051.2_ec_CD4memoryactivatedT",0,0,0,0,0,0
"GPLD1_em_Bcells",0.00885399179696383,0.017190029984049,0.0262551528837306,0.0115252266065048,0.0139799812789384,0
"TUBB8P12_sz_PlasmacytoidDC",0,0,0,0,0,0
