1659	SLC14A1
1660	SLC15A3
1661	SLC16A1-AS1
1662	SLC16A10
1663	SLC16A6
1664	SLC1A3
1665	SLC1A5
1666	SLC22A15
1667	SLC24A3
1668	SLC27A2
1669	SLC2A13
1670	SLC2A6
1671	SLC31A2
1672	SLC35D1
1673	SLC35F3
1674	SLC38A6
1675	SLC39A11
1676	SLC39A8
1677	SLC3A2
1678	SLC41A2
1679	SLC43A2
1680	SLC43A3
1681	SLC44A1
1682	SLC49A4
1683	SLC4A10
1684	SLC4A4
1685	SLC5A4-AS1
1686	SLC7A11
1687	SLC7A7
1688	SLC8A1
1689	SLC8A1-AS1
1690	SLC9A7
1691	SLC9A9
1692	SLCO3A1
1693	SLCO4C1
1694	SMC1A
1695	SMC2
1696	SMC4
1697	SMCO4
1698	SMIM24
1699	SMPD3
1700	SMYD3
1701	SNCA
1702	SNED1
1703	SNTB1
1704	SNTG2
1705	SNX10
1706	SNX29
1707	SNX9
1708	SOD2
1709	SORT1
1710	SOS1
1711	SOX2-OT
1712	SOX4
1713	SOX5
1714	SP140
1715	SPAG9
1716	SPATA5
1717	SPATS2
1718	SPATS2L
1719	SPC25
1720	SPECC1
1721	SPIDR
1722	SPINK2
1723	SPIRE1
1724	SPOCK1
1725	SPOCK3
1726	SPRED1
1727	SPRED2
1728	SPRY2
1729	SPTBN1
1730	SRC
1731	SRGAP1
1732	SRGAP2
1733	SRGAP2B
1734	SRGAP3
1735	SRGN
1736	SRM
1737	SSBP2
1738	ST3GAL3
1739	ST6GAL1
1740	ST6GALNAC3
1741	ST8SIA1
1742	ST8SIA4
1743	ST8SIA6
1744	STAG1
1745	STAG3
1746	STAP1
1747	STARD13
1748	STAT1
1749	STAT4
1750	STIL
1751	STK3
1752	STK33
1753	STMN1
1754	STPG2
1755	STRBP
1756	STX11
1757	STX17-AS1
1758	STXBP5
1759	STXBP5-AS1
1760	STYK1
1761	SUCLG2-AS1
1762	SUGCT
1763	SUMF1
1764	SUSD4
1765	SUSD6
1766	SV2C
1767	SWAP70
1768	SYCP2L
1769	SYK
1770	SYTL3
1771	TAF4B
1772	TAFA1
1773	TAFA2
1774	TANC2
1775	TANK
1776	TBC1D2
1777	TBC1D32
1778	TBC1D4
1779	TBC1D5
1780	TBC1D8
1781	TBL1X
1782	TBXAS1
1783	TCF4
1784	TCF4-AS1
1785	TCF7
1786	TCF7L1
1787	TCF7L2
1788	TCTN1
1789	TCTN3
1790	TDRD9
1791	TEC
1792	TENT5A
1793	TESK2
1794	TET2
1795	TET3
1796	TEX14
1797	TEX9
1798	TFEC
1799	TFRC
1800	TGFBR3
1801	THEMIS
1802	THRB
1803	TIAM1
1804	TIAM2
1805	TIGIT
1806	TIMD4
1807	TIMP1
1808	TIMP2
1809	TK1
1810	TLE1
1811	TLR10
1812	TLR2
1813	TMCC3
1814	TMEM117
1815	TMEM156
1816	TMEM163
1817	TMEM164
1818	TMEM178B
1819	TMEM232
1820	TMEM241
1821	TMEM273
1822	TMEM65
1823	TMPO
1824	TMSB10
1825	TMTC2
1826	TNF
1827	TNFAIP3
1828	TNFRSF10B
1829	TNFRSF11A
1830	TNFRSF13C
1831	TNFRSF18
1832	TNFRSF1B
1833	TNFRSF4
1834	TNFRSF8
1835	TNFRSF9
1836	TNFSF10
1837	TNFSF11
1838	TNFSF13B
1839	TNFSF14
1840	TNFSF4
1841	TNFSF8
1842	TNIK
1843	TNIP3
1844	TOP2A
1845	TOX
1846	TOX2
1847	TP63
1848	TPD52
1849	TPI1
1850	TPM2
1851	TPM4
1852	TPRG1
1853	TPST1
1854	TPTE2
1855	TPX2
1856	TRAF1
1857	TRAF3
1858	TRAV10
1859	TRAV12-2
1860	TRAV12-3
1861	TRAV13-1
1862	TRAV14DV4
1863	TRAV17
1864	TRAV19
1865	TRAV20
1866	TRAV21
1867	TRAV23DV6
1868	TRAV24
1869	TRAV25
1870	TRAV26-2
1871	TRAV30
1872	TRAV38-2DV8
1873	TRAV40
1874	TRAV5
1875	TRAV6
1876	TRAV8-5
1877	TRBC1
1878	TRBV14
1879	TRBV18
1880	TRBV28
1881	TRBV29-1
1882	TRBV5-4
1883	TRBV6-2
1884	TRDC
1885	TRDV1
1886	TRDV2
1887	TRERF1
1888	TRGC1
1889	TRGC2
1890	TRGV10
1891	TRGV2
1892	TRGV8
1893	TRGV9
1894	TRIM2
1895	TRIM9
1896	TRIO
1897	TROAP
1898	TRPM2
1899	TRPS1
1900	TSBP1-AS1
1901	TSC22D1
1902	TSHR
1903	TSHZ2
1904	TSPAN13
1905	TSPAN33
1906	TSPAN5
1907	TSPO
1908	TTC28
1909	TTF2
1910	TTK
1911	TTN
1912	TUBA1A
1913	TUBA1B
1914	TUBA1C
1915	TUBA4A
1916	TUBB
1917	TUBB4B
1918	TUBB6
1919	TVP23A
1920	TWSG1
1921	TXK
1922	TXN
1923	TXNDC5
1924	TYMP
1925	TYMS
1926	TYROBP
1927	UBA6-AS1
1928	UBASH3B
1929	UBE2E2
1930	UBE2J1
1931	UBE2S
1932	UBE2T
1933	UBE3D
1934	UFL1-AS1
1935	UGCG
1936	UGGT2
1937	UHRF1
1938	UNC13B
1939	UNG
1940	USP37
1941	USP6NL
1942	UST
1943	UTRN
1944	UVRAG
1945	VAV3
1946	VIM
1947	VIPR2
1948	VLDLR-AS1
1949	VOPP1
1950	VRK2
1951	WARS
1952	WDHD1
1953	WDPCP
1954	WDR49
1955	WDR62
1956	WDR63
1957	WDR76
1958	WNT5B
1959	WWOX
1960	XCL1
1961	XCL2
1962	XRCC4
1963	XYLT1
1964	YBX1
1965	YBX3
1966	YES1
1967	Z94721.1
1968	ZBTB16
1969	ZBTB20
1970	ZBTB46
1971	ZC3H12B
1972	ZC3H12C
1973	ZC4H2
1974	ZDHHC14
1975	ZEB1
1976	ZEB1-AS1
1977	ZEB2
1978	ZFAND3
1979	ZFAT
1980	ZFHX3
1981	ZFP36L1
1982	ZFYVE16
1983	ZNF208
1984	ZNF295-AS1
1985	ZNF367
1986	ZNF385A
1987	ZNF385D
1988	ZNF407
1989	ZNF438
1990	ZNF532
1991	ZNF608
1992	ZNF683
1993	ZNF704
1994	ZNF827
1995	ZNRF2
1996	ZRANB2-AS2
1997	ZRANB3
1998	ZSWIM5
1999	ZSWIM6
2000	ZWINT
